klyuch,hozyaistvo,vino,vivino_id,vivino_adres,vivino_status,etiketok,v_knige,est_u_kritikov,rejon,vinogorje,rejon_istochnik,cvet
despotika-morava-clay,Despotika,Morava clay,,,net_na_vivino,,False,True,Šumadijski rejon,Krnjevačko vinogorje,hozyaistvo,
despotika-morava-kasna-berba,Despotika,Morava kasna berba,,,net_na_vivino,,False,True,Šumadijski rejon,Krnjevačko vinogorje,hozyaistvo,
despotika-nebo,Despotika,Nebo,,,net_na_vivino,,False,True,Beogradski rejon,,konkurs,белое
despotika-nebo-riesling-pinot-blanc,Despotika,Nebo Riesling-Pinot Blanc,,,net_na_vivino,,False,True,Šumadijski rejon,Oplenačko vinogorje,konkurs,белое
despotika-nebo-barrique,Despotika,Nebo barrique,,,net_na_vivino,,False,False,Šumadijski rejon,Krnjevačko vinogorje,hozyaistvo,белое
despotika-nedogled,Despotika,Nedogled,13857550,https://www.vivino.com/w/13857550,malo_ocenok,2,False,False,Šumadijski rejon,Krnjevačko vinogorje,hozyaistvo,красное
despotika-neizbrisivi-trag,Despotika,Neizbrisivi trag,,,net_na_vivino,,False,True,Šumadijski rejon,Krnjevačko vinogorje,hozyaistvo,красное
despotika-nemir,Despotika,Nemir,,,net_na_vivino,,False,True,Šumadijski rejon,Oplenačko vinogorje,konkurs,розе
despotika-nemir-turbulence-rose,Despotika,Nemir (Turbulence) Rosé,,,net_na_vivino,,False,True,Šumadijski rejon,Krnjevačko vinogorje,hozyaistvo,
despotika-nemir-rose,Despotika,Nemir rosé,,,net_na_vivino,,False,True,Šumadijski rejon,Krnjevačko vinogorje,hozyaistvo,
despotika-svedok,Despotika,Svedok,,,net_na_vivino,,False,True,Šumadijski rejon,Krnjevačko vinogorje,hozyaistvo,красное
despotika-trag,Despotika,Trag,,,net_na_vivino,,False,True,Šumadijski rejon,Oplenačko vinogorje,konkurs,красное
despotika-trag-the-clue-merlot,Despotika,Trag (The Clue) Merlot,,,net_na_vivino,,False,True,Šumadijski rejon,Krnjevačko vinogorje,hozyaistvo,
despotika-trag-merlot,Despotika,Trag Merlot,6330392,https://www.vivino.com/w/6330392,ocenka_est,649,False,True,Šumadijski rejon,Oplenačko vinogorje,konkurs,красное
despotika-zmajeviti,Despotika,Zmajeviti,,,net_na_vivino,,False,True,Šumadijski rejon,Oplenačko vinogorje,konkurs,красное
despotika-zmajeviti-prokupac,Despotika,Zmajeviti Prokupac,,,net_na_vivino,,False,True,Šumadijski rejon,Krnjevačko vinogorje,hozyaistvo,красное
despotika-zmajeviti-prokupac-the-dragons-wine,Despotika,Zmajeviti Prokupac (The Dragons Wine),,,net_na_vivino,,False,True,Šumadijski rejon,Krnjevačko vinogorje,hozyaistvo,
despotika-belo-white,Despotika,Бело (White),10535765,https://www.vivino.com/w/10535765,malo_ocenok,15,False,False,Šumadijski rejon,Krnjevačko vinogorje,hozyaistvo,белое
despotika-beskraj-sovinjon-beli-beskraj-sauvignon-blanc,Despotika,Бескрај Совињон Бели (Beskraj Sauvignon Blanc),6939955,https://www.vivino.com/w/6939955,ocenka_est,303,False,False,Šumadijski rejon,Krnjevačko vinogorje,hozyaistvo,белое
despotika-dodir-muskat-otonel-tamjanika-dodir-muscat-ottonel-tamjanika,Despotika,Додир Мускат Отонел - Тамјаника (Dodir Muscat Ottonel - Тamjanika),6154890,https://www.vivino.com/w/6154890,ocenka_est,2911,False,False,Šumadijski rejon,Krnjevačko vinogorje,hozyaistvo,белое
despotika-zmajeviti-prokupac-the-dragon-prokupac,Despotika,Змајевити Прокупац (The Dragon Prokupac),6136131,https://www.vivino.com/w/6136131,ocenka_est,1851,False,False,Šumadijski rejon,Krnjevačko vinogorje,hozyaistvo,красное
despotika-znamen-rajnski-rizling-znamen-rhine-riesling,Despotika,Знамен Рајнски Ризлинг (Znamen Rhine Riesling),7733213,https://www.vivino.com/w/7733213,ocenka_est,153,False,False,Šumadijski rejon,Krnjevačko vinogorje,hozyaistvo,белое
despotika-morava-glina-morava-clay,Despotika,Морава Глина (Morava Clay),13841210,https://www.vivino.com/w/13841210,malo_ocenok,1,False,False,Šumadijski rejon,Krnjevačko vinogorje,hozyaistvo,белое
despotika-morava-oranz,Despotika,Морава Оранж,11123199,https://www.vivino.com/w/11123199,ocenka_est,182,False,False,Šumadijski rejon,Krnjevačko vinogorje,hozyaistvo,белое
despotika-nebo-rajnski-rizling-pino-beli-nebo-rhine-riesling-pinot-blanc,Despotika,Небо Рајнски Ризлинг - Пино Бели (Nebo Rhine Riesling - Pinot Blanc),6635007,https://www.vivino.com/w/6635007,ocenka_est,187,False,False,Šumadijski rejon,Krnjevačko vinogorje,hozyaistvo,белое
despotika-nemir-kaberne-sovinjon-prokupac-roze-nemir-cabernet-sauvignon-prokupac-rose,Despotika,Немир Каберне Совињон - Прокупац Розе (Nemir Cabernet Sauvignon - Prokupac Rosé),6587893,https://www.vivino.com/w/6587893,ocenka_est,603,False,False,Šumadijski rejon,Krnjevačko vinogorje,hozyaistvo,розе
despotika-nemir-kaberne-sovinjon-roze-nemir-cabernet-sauvignon-rose,Despotika,Немир Каберне Совињон Розе (Nemir Cabernet Sauvignon Rosé),6844903,https://www.vivino.com/w/6844903,malo_ocenok,18,False,False,Šumadijski rejon,Krnjevačko vinogorje,hozyaistvo,розе
despotika-nemir-pino-crni-nemir-pinot-crni,Despotika,Немир Пино црни (Nemir Pinot Crni),9860743,https://www.vivino.com/w/9860743,malo_ocenok,2,False,False,Šumadijski rejon,Krnjevačko vinogorje,hozyaistvo,розе
despotika-od-sorte-morava-from-the-morava-variety,Despotika,Од Сорте Морава (From The Morava Variety),3114911,https://www.vivino.com/w/3114911,ocenka_est,1582,False,False,Šumadijski rejon,Krnjevačko vinogorje,hozyaistvo,белое
despotika-svedok-pino-crni-svedok-pinot-noir,Despotika,Сведок Пино Црни (Svedok Pinot Noir),7733218,https://www.vivino.com/w/7733218,ocenka_est,111,False,False,Šumadijski rejon,Krnjevačko vinogorje,hozyaistvo,красное
deuric-aksiom,Deurić,Aksiom,6814890,https://www.vivino.com/w/6814890,ocenka_est,2027,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,красное
deuric-aksiom-beli,Deurić,Aksiom Beli,11071118,https://www.vivino.com/w/11071118,ocenka_est,425,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,белое
deuric-aksiom-crveni,Deurić,Aksiom Crveni,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,красное
deuric-avangarda,Deurić,Avangarda,4789789,https://www.vivino.com/w/4789789,ocenka_est,264,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
deuric-avangarda-sauvignon-blanc,Deurić,Avangarda Sauvignon Blanc,,,net_na_vivino,,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
deuric-barrique-sauvignon-blanc,Deurić,Barrique Sauvignon Blanc,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,белое
deuric-chardonnay,Deurić,Chardonnay,5546948,https://www.vivino.com/w/5546948,ocenka_est,403,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,белое
deuric-chardonnay-barrique,Deurić,Chardonnay barrique,,,net_na_vivino,,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
deuric-classic-chardonnay,Deurić,Classic Chardonnay,7692569,https://www.vivino.com/w/7692569,ocenka_est,1088,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,белое
deuric-dolce-vita-gewurztraminer,Deurić,Dolce Vita Gewurztraminer,13950861,https://www.vivino.com/w/13950861,malo_ocenok,1,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,десертное
deuric-enigma,Deurić,Enigma,7345214,https://www.vivino.com/w/7345214,malo_ocenok,71,False,True,Sremski rejon,,konkurs,белое
deuric-gewurztraminer,Deurić,Gewürztraminer,5640144,https://www.vivino.com/w/5640144,ocenka_est,1385,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,белое
deuric-gorska-tamjanika,Deurić,Gorska Tamjanika,12837698,https://www.vivino.com/w/12837698,ocenka_est,190,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,белое
deuric-la-rem-chardonnay,Deurić,La Rem Chardonnay,13212103,https://www.vivino.com/w/13212103,malo_ocenok,46,True,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,белое
deuric-la-rem-marselan,Deurić,La Rem Marselan,13626600,https://www.vivino.com/w/13626600,malo_ocenok,15,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
deuric-la-rem-morava,Deurić,La Rem Morava,,,net_na_vivino,,True,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
deuric-la-rem-morava-amf,Deurić,La Rem Morava Amf,,,net_na_vivino,,True,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,белое
deuric-la-rem-pinot-noir,Deurić,La Rem Pinot Noir,13487590,https://www.vivino.com/w/13487590,malo_ocenok,21,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
deuric-la-rem-probus,Deurić,La Rem Probus,13487592,https://www.vivino.com/w/13487592,malo_ocenok,22,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
deuric-marmalade-orange,Deurić,Marmalade Orange,11564238,https://www.vivino.com/w/11564238,ocenka_est,211,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
deuric-merlot,Deurić,Merlot,5673912,https://www.vivino.com/w/5673912,ocenka_est,884,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,красное
deuric-odbaceni-13-prase-morava,Deurić,Odbačeni 13. Prase Morava,12697913,https://www.vivino.com/w/12697913,malo_ocenok,18,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
deuric-odbaceni-crna-ovca,Deurić,Odbačeni Crna Ovca,13367824,https://www.vivino.com/w/13367824,malo_ocenok,51,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
deuric-pannonian-pearl-pet-nat,Deurić,Pannonian Pearl Pet Nat,12664299,https://www.vivino.com/w/12664299,malo_ocenok,10,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,игристое
deuric-pannonian-treasure-pet-nat,Deurić,Pannonian Treasure Pet Nat,10593835,https://www.vivino.com/w/10593835,ocenka_est,24,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,игристое
deuric-pinki-rose,Deurić,Pinki Rosé,13703126,https://www.vivino.com/w/13703126,malo_ocenok,5,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,розе
deuric-pinot-noir,Deurić,Pinot Noir,5246566,https://www.vivino.com/w/5246566,ocenka_est,1909,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,красное
deuric-princeps-brut-nature,Deurić,Princeps Brut Nature,8763544,https://www.vivino.com/w/8763544,malo_ocenok,30,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,игристое
deuric-princeps-chardonnay,Deurić,Princeps Chardonnay,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,белое
deuric-princeps-merlot,Deurić,Princeps Merlot,13561849,https://www.vivino.com/w/13561849,malo_ocenok,1,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,красное
deuric-princeps-pinot-noir,Deurić,Princeps Pinot Noir,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,красное
deuric-princeps-probus,Deurić,Princeps Probus,11026394,https://www.vivino.com/w/11026394,malo_ocenok,11,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,красное
deuric-princeps-sauvignon-blanc,Deurić,Princeps Sauvignon Blanc,11194295,https://www.vivino.com/w/11194295,malo_ocenok,54,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
deuric-princeza-na-zrnu-grasca,Deurić,Princeza Na Zrnu Grašca,13682070,https://www.vivino.com/w/13682070,ocenka_est,78,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
deuric-probus,Deurić,Probus,,,net_na_vivino,,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,красное
deuric-probus-276,Deurić,Probus 276,6417031,https://www.vivino.com/w/6417031,ocenka_est,4534,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,красное
deuric-probus-287,Deurić,Probus 287,,,net_na_vivino,,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
deuric-red-blend,Deurić,Red Blend,,,net_na_vivino,,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
deuric-sauvignon-blanc,Deurić,Sauvignon Blanc,6278741,https://www.vivino.com/w/6278741,ocenka_est,1269,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,белое
deuric-severna-morava,Deurić,Severna Morava,9057103,https://www.vivino.com/w/9057103,ocenka_est,1892,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,белое
deuric-talas-beli,Deurić,Talas Beli,5367192,https://www.vivino.com/w/5367192,ocenka_est,262,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
deuric-talas-crveni,Deurić,Talas Crveni,3764686,https://www.vivino.com/w/3764686,ocenka_est,429,False,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,красное
deuric-the,Deurić,The,7727611,https://www.vivino.com/w/7727611,ocenka_est,195,True,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,белое
deuric-the-blanc-de-noir,Deurić,The Blanc de Noir,13693987,https://www.vivino.com/w/13693987,malo_ocenok,20,True,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,игристое
deuric-the-brut,Deurić,The Brut,,,net_na_vivino,,True,True,Sremski rejon,Fruškogorsko vinogorje,konkurs,белое
deuric-the-morava,Deurić,The Morava,13940334,https://www.vivino.com/w/13940334,malo_ocenok,1,True,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
deuric-urban-rose,Deurić,Urban Rosé,4750215,https://www.vivino.com/w/4750215,ocenka_est,1419,False,True,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,розе
deuric-winemakers-edition-marselan,Deurić,Winemakers Edition Marselan,7727610,https://www.vivino.com/w/7727610,malo_ocenok,8,False,False,Sremski rejon,Fruškogorsko vinogorje,hozyaistvo,красное
dibonis-1697,DiBonis Winery,1697,6559936,https://www.vivino.com/w/6559936,ocenka_est,115,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,красное
dibonis-aliz,DiBonis Winery,Aliz,,,net_na_vivino,,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,
dibonis-aliz-generoza,DiBonis Winery,Aliz Generoza,,,net_na_vivino,,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,
dibonis-black-flame-shiraz,DiBonis Winery,Black Flame Shiraz,13638159,https://www.vivino.com/w/13638159,malo_ocenok,1,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,красное
dibonis-di-cabernet-sauvignon,DiBonis Winery,Di Cabernet Sauvignon,1311673,https://www.vivino.com/w/1311673,ocenka_est,413,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,красное
dibonis-di-chardonnay,DiBonis Winery,Di Chardonnay,2642474,https://www.vivino.com/w/2642474,malo_ocenok,59,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,белое
dibonis-di-chardonnay-barrique,DiBonis Winery,Di Chardonnay Barrique,2396811,https://www.vivino.com/w/2396811,malo_ocenok,3,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,белое
dibonis-di-franc,DiBonis Winery,Di Franc,2316639,https://www.vivino.com/w/2316639,ocenka_est,176,False,False,Subotički rejon,,konkurs,красное
dibonis-di-icewine,DiBonis Winery,Di Icewine,,,net_na_vivino,,False,True,Subotički rejon,,konkurs,белое
dibonis-di-merlot,DiBonis Winery,Di Merlot,2429706,https://www.vivino.com/w/2429706,ocenka_est,63,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,красное
dibonis-di-muscat,DiBonis Winery,Di Muscat,5528565,https://www.vivino.com/w/5528565,malo_ocenok,16,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,белое
dibonis-di-noir,DiBonis Winery,Di Noir,6559929,https://www.vivino.com/w/6559929,malo_ocenok,5,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,красное
dibonis-di-rose,DiBonis Winery,Di Rose,3229312,https://www.vivino.com/w/3229312,malo_ocenok,11,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,розе
dibonis-di-sauvignon,DiBonis Winery,Di Sauvignon,3184029,https://www.vivino.com/w/3184029,malo_ocenok,53,False,False,Subotički rejon,,konkurs,белое
dibonis-di-shiraz,DiBonis Winery,Di Shiraz,1566633,https://www.vivino.com/w/1566633,ocenka_est,536,False,False,Subotički rejon,,konkurs,красное
dibonis-di-turan,DiBonis Winery,Di Turan,7537017,https://www.vivino.com/w/7537017,malo_ocenok,6,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,красное
dibonis-di-vine,DiBonis Winery,Di Vine,6559946,https://www.vivino.com/w/6559946,malo_ocenok,8,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,десертное
dibonis-di-vranac,DiBonis Winery,Di Vranac,2365656,https://www.vivino.com/w/2365656,malo_ocenok,27,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,красное
dibonis-dicabernet,DiBonis Winery,Dicabernet,,,net_na_vivino,,False,False,Subotički rejon,,konkurs,красное
dibonis-de-beroux,DiBonis Winery,Dè Beroux,3369208,https://www.vivino.com/w/3369208,malo_ocenok,2,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,красное
dibonis-icewine,DiBonis Winery,IceWine,13399171,https://www.vivino.com/w/13399171,malo_ocenok,3,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,десертное
dibonis-limited-di-shiraz-rose,DiBonis Winery,Limited Di Shiraz Rose,12681279,https://www.vivino.com/w/12681279,malo_ocenok,1,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,розе
dibonis-malvazija,DiBonis Winery,Malvazija,6661098,https://www.vivino.com/w/6661098,malo_ocenok,11,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,белое
dibonis-north-knight,DiBonis Winery,North Knight,7238136,https://www.vivino.com/w/7238136,malo_ocenok,6,False,False,Subotički rejon,Palićko vinogorje,hozyaistvo,красное
dimalis-cabernet-sauvignon,Dimalis,Cabernet Sauvignon,10720273,https://www.vivino.com/w/10720273,malo_ocenok,39,False,False,Rejon Telečka,Centralnotelečko vinogorje,hozyaistvo,красное
dimalis-frankovka,Dimalis,Frankovka,12356777,https://www.vivino.com/w/12356777,malo_ocenok,7,False,False,Rejon Telečka,Centralnotelečko vinogorje,hozyaistvo,красное
dimalis-rajnski-rizling,Dimalis,Rajnski Rizling,11414440,https://www.vivino.com/w/11414440,malo_ocenok,8,False,False,Rejon Telečka,Centralnotelečko vinogorje,hozyaistvo,белое
dimalis-rose,Dimalis,Rosé,,,net_na_vivino,,False,True,Rejon Telečka,Centralnotelečko vinogorje,hozyaistvo,розе
dimalis-sauvignon-blanc,Dimalis,Sauvignon Blanc,,,net_na_vivino,,False,True,Rejon Telečka,Centralnotelečko vinogorje,hozyaistvo,белое
dokovic-chardonnay,Djokovic,Chardonnay,11154586,https://www.vivino.com/w/11154586,ocenka_est,473,False,False,Šumadijski rejon,,hozyaistvo,белое
dokovic-syrah,Djokovic,Syrah,11154637,https://www.vivino.com/w/11154637,ocenka_est,1142,False,False,Šumadijski rejon,,hozyaistvo,красное
dordevic-bravura-cuvee,Djordjevic Estate Winery,Bravura Cuvée,7183196,https://www.vivino.com/w/7183196,ocenka_est,483,False,True,Šumadijski rejon,Račansko vinogorje,hozyaistvo,красное
